Protein Expres1 Expres2
G3V580 -0.06052688509225845 0.054732576627949496
H0YJX6 -0.06052688509225845 0.054732576627949496
O14745 -0.5942269132605621 -0.5788847671023437
J3QRP6 -0.5942269132605621 -0.5788847671023437
O14745-2 -0.5942269132605621 -0.5788847671023437
O14818 0.8218257044042859 0.5621274965150016
O14818-2 0.8218257044042859 0.5621274965150016
H0Y586 0.8218257044042859 0.5621274965150016
O14818-4 0.8218257044042859 0.5621274965150016
O14828-2 0.4353377861636026 0.293113610041993
O14828 0.4353377861636026 0.293113610041993
O14880 -0.5123791069324527 -0.6450596371931689
Q5VV89 -0.5123791069324527 -0.6450596371931689
O14908 -0.8106777944735118 -1.0568158477544785
O14908-2 -0.8106777944735118 -1.0568158477544785
O14920 -0.6210603276267648 -1.1845024738992964
G3V105 -0.6210603276267648 -1.1845024738992964
A0A499FJS7 -0.6210603276267648 -1.1845024738992964
O14920-4 -0.6210603276267648 -1.1845024738992964
O14920-2 -0.6210603276267648 -1.1845024738992964
E5RGW5 -0.6210603276267648 -1.1845024738992964
A0A7P0SVL5 -0.6210603276267648 -1.1845024738992964
O14920-3 -0.6210603276267648 -1.1845024738992964
O14974-5 -0.6734206059149334 -1.0668124535254069
O14974-4 -0.6734206059149334 -1.0668124535254069
O14974-2 -0.6734206059149334 -1.0668124535254069
O14974 -0.6734206059149334 -1.0668124535254069
F8VZN8 -0.6734206059149334 -1.0668124535254069
O14974-3 -0.6734206059149334 -1.0668124535254069
H0YHI8 -0.6734206059149334 -1.0668124535254069
A0A3B3ISH4 -0.6734206059149334 -1.0668124535254069
H0YIS4 -0.6734206059149334 -1.0668124535254069
O15061 0.21525661727147444 0.40341682891760555
A0A075B7B1 0.21525661727147444 0.40341682891760555
O15061-2 0.21525661727147444 0.40341682891760555
H0YL34 0.21525661727147444 0.40341682891760555
O15067 0.12930405046790835 0.1745049666081156
O15075-2 -0.491950445409332 -0.3668494958962713
O15075 -0.491950445409332 -0.3668494958962713
Q5VZY9 -0.491950445409332 -0.3668494958962713
O15085 0.20388991681725852 -0.6527318616530725
O15085-2 0.20388991681725852 -0.6527318616530725
O15118 -0.6703747558806624 -1.1322268566914968
K7EQ23 -0.6703747558806624 -1.1322268566914968
O15118-2 -0.6703747558806624 -1.1322268566914968
O15143 -0.013551911605255934 -0.21399713959544897
C9JEY1 -0.013551911605255934 -0.21399713959544897
C9K057 -0.013551911605255934 -0.21399713959544897
O15144 0.6541422818388257 0.4349458920104163
O15160 -0.204065960565848 -0.8356077075004578
A0A2R8YEY5 -0.204065960565848 -0.8356077075004578
A0A2R8YEZ4 -0.204065960565848 -0.8356077075004578
A0A2R8Y5D3 -0.204065960565848 -0.8356077075004578
O15160-2 -0.204065960565848 -0.8356077075004578
E7EQB9 -0.204065960565848 -0.8356077075004578
O15173 0.6291865834168026 0.6789244392088482
O15173-2 0.6291865834168026 0.6789244392088482
O15212 -0.5437051813517298 -0.6440025929893766
O15230 0.18085508900029318 0.345541029636349
O15355 -0.7267279231122562 -0.6597893041159425
O15371-2 -0.5338748717414481 -0.28239361689026865
O15371-3 -0.5338748717414481 -0.28239361689026865
O15371 -0.5338748717414481 -0.28239361689026865
B0QYA4 -0.5338748717414481 -0.28239361689026865
B0QYA5 -0.5338748717414481 -0.28239361689026865
O15400-2 1.26781108549663 0.9069362495626722
O15400 1.26781108549663 0.9069362495626722
O15511 0.5126667789050511 -0.22396325213568552
B1ALC0 0.5126667789050511 -0.22396325213568552
O15511-2 0.5126667789050511 -0.22396325213568552
O15540 -0.20729251418794906 1.3154440564768655
O15540-2 -0.20729251418794906 1.3154440564768655
O43143 0.6830920917647225 0.5560467493321214
O43148 -0.9509389754384756 -1.4813408638749803
O43148-2 -0.9509389754384756 -1.4813408638749803
K7EP06 -0.9509389754384756 -1.4813408638749803
O43172-2 -0.20685879926064185 0.6059901288577488
O43172 -0.20685879926064185 0.6059901288577488
O43237-2 -0.5352871833103043 -0.34052196411149843
O43237 -0.5352871833103043 -0.34052196411149843
J3KRI4 -0.5352871833103043 -0.34052196411149843
J3KRZ2 -0.5352871833103043 -0.34052196411149843
O43242 0.3174687059862273 0.15828193298407964
O43242-2 0.3174687059862273 0.15828193298407964
O43290 -0.664434592638697 -1.1670474308942045
O43390 1.707847195012229 1.6050595428262437
O43390-2 1.707847195012229 1.6050595428262437
O43390-3 1.707847195012229 1.6050595428262437
O43390-4 1.707847195012229 1.6050595428262437
A0A6Q8PH35 1.707847195012229 1.6050595428262437
B4DT28 1.707847195012229 1.6050595428262437
A0A6Q8PH31 1.707847195012229 1.6050595428262437
A0A6Q8PEX7 1.707847195012229 1.6050595428262437
O43395 -0.6996512777571168 -1.0351789694811617
O43399 0.0507291443645954 -0.2436204295538898
O43399-5 0.0507291443645954 -0.2436204295538898
O43399-7 0.0507291443645954 -0.2436204295538898
A0A087WYR3 0.0507291443645954 -0.2436204295538898
O43399-2 0.0507291443645954 -0.2436204295538898
O43399-4 0.0507291443645954 -0.2436204295538898
O43399-3 0.0507291443645954 -0.2436204295538898
O43399-6 0.0507291443645954 -0.2436204295538898
A0A087WZ51 0.0507291443645954 -0.2436204295538898
O43491 -1.066287059869085 -0.36161838565021753
O43491-4 -1.066287059869085 -0.36161838565021753
E9PHY5 -1.066287059869085 -0.36161838565021753
E9PK52 -1.066287059869085 -0.36161838565021753
O43491-3 -1.066287059869085 -0.36161838565021753
E9PII3 -1.066287059869085 -0.36161838565021753
O43491-2 -1.066287059869085 -0.36161838565021753
A0A2R8Y5B3 -1.066287059869085 -0.36161838565021753
O43615 -0.648098216525146 -0.7484862772481782
M0QXU7 -0.648098216525146 -0.7484862772481782
O43681 0.6607510064329419 0.4801672952515738
O43707 1.3487385937145777 1.223545070205416
A0A8V8TL71 1.3487385937145777 1.223545070205416
F5GXS2 1.3487385937145777 1.223545070205416
H7C144 1.3487385937145777 1.223545070205416
O43707-2 1.3487385937145777 1.223545070205416
O43747 -0.2222796625324658 -0.7695737651416233
O43747-2 -0.2222796625324658 -0.7695737651416233
O43772 -0.4488555038613932 -0.5424597032501229
C9JPE1 -0.4488555038613932 -0.5424597032501229
O43776 0.35408175949539455 0.19824067519428873
O43809 0.12641245512557878 -0.004295468529952446
H3BND3 0.12641245512557878 -0.004295468529952446
O43813 0.14046474413147994 -0.2279274475627712
E9PHS0 0.14046474413147994 -0.2279274475627712
O43818 -0.848732850115214 -1.1039840174572808
O43852 0.4627609792764166 -0.5923494651381459
O43852-3 0.4627609792764166 -0.5923494651381459
O43852-5 0.4627609792764166 -0.5923494651381459
O43852-2 0.4627609792764166 -0.5923494651381459
O43852-4 0.4627609792764166 -0.5923494651381459
O43852-13 0.4627609792764166 -0.5923494651381459
O43852-14 0.4627609792764166 -0.5923494651381459
O43852-9 0.4627609792764166 -0.5923494651381459
O43852-11 0.4627609792764166 -0.5923494651381459
O43852-10 0.4627609792764166 -0.5923494651381459
O43852-6 0.4627609792764166 -0.5923494651381459
O43865-2 -0.5542932341673544 -0.9220341635601861
O43865 -0.5542932341673544 -0.9220341635601861
O60264 0.10128923532153876 0.020842792399759807
O60271-4 -0.39644890917199 -0.2982178196044905
O60271 -0.39644890917199 -0.2982178196044905
O60271-2 -0.39644890917199 -0.2982178196044905
O60271-5 -0.39644890917199 -0.2982178196044905
O60271-3 -0.39644890917199 -0.2982178196044905
O60271-9 -0.39644890917199 -0.2982178196044905
O60343-2 -0.8314728928463799 -0.9073577927691596
O60343-3 -0.8314728928463799 -0.9073577927691596
O60343 -0.8314728928463799 -0.9073577927691596
A0A3B3IRT3 -0.8314728928463799 -0.9073577927691596
O60443 -0.6806810071159687 -0.9299143313297203
C9JSR4 -0.6806810071159687 -0.9299143313297203
O60443-3 -0.6806810071159687 -0.9299143313297203
O60486 -0.6270498963338988 -0.7158155616905008
O60493-4 0.09038529757942472 -1.2771436188902174
O60493 0.09038529757942472 -1.2771436188902174
O60493-2 0.09038529757942472 -1.2771436188902174
O60506-2 0.7407323611634118 0.7252456971577236
O60506 0.7407323611634118 0.7252456971577236
A0A7I2V2F2 0.7407323611634118 0.7252456971577236
A0A7I2V309 0.7407323611634118 0.7252456971577236
A0A7I2V4Z0 0.7407323611634118 0.7252456971577236
A0A7I2YQN2 0.7407323611634118 0.7252456971577236
O60506-4 0.7407323611634118 0.7252456971577236
O60506-3 0.7407323611634118 0.7252456971577236
B7Z645 0.7407323611634118 0.7252456971577236
A0A7I2V346 0.7407323611634118 0.7252456971577236
A0A7I2V5Q6 0.7407323611634118 0.7252456971577236
O60506-5 0.7407323611634118 0.7252456971577236
O60568 -0.08812867384403941 -0.7055181924785886
O60645 -0.6908387328897204 -1.0323775942836488
D6RB59 -0.6908387328897204 -1.0323775942836488
O60664-4 0.2250693497647132 0.3389879230942045
O60664-3 0.2250693497647132 0.3389879230942045
O60664 0.2250693497647132 0.3389879230942045
K7EL96 0.2250693497647132 0.3389879230942045
K7ERZ3 0.2250693497647132 0.3389879230942045
O60701 -0.3309762882334845 -0.4142615237672414
O60701-2 -0.3309762882334845 -0.4142615237672414
O60701-3 -0.3309762882334845 -0.4142615237672414
O60749 -0.18578302600820149 0.126649516501597
O60749-2 -0.18578302600820149 0.126649516501597
O60763 0.14008496555366687 -0.18162767908402852
O60763-2 0.14008496555366687 -0.18162767908402852
P62807 2.085411548614502 1.9629209211894445
O60814 2.085411548614502 1.9629209211894445
U3KQK0 2.085411548614502 1.9629209211894445
Q99879 2.085411548614502 1.9629209211894445
Q99877 2.085411548614502 1.9629209211894445
Q93079 2.085411548614502 1.9629209211894445
Q5QNW6 2.085411548614502 1.9629209211894445
P57053 2.085411548614502 1.9629209211894445
Q5QNW6-2 2.085411548614502 1.9629209211894445
Q99880 2.085411548614502 1.9629209211894445
O60825 -0.8792893013783863 -1.1793712718146188
O60825-2 -0.8792893013783863 -1.1793712718146188
O60826 -1.1059507387025016 -0.7320903119231973
O60879-2 -1.1424782893487386 -1.3346421755850315
O60879-3 -1.1424782893487386 -1.3346421755850315
O60879 -1.1424782893487386 -1.3346421755850315
O75054 -0.525267880409956 -0.7302501542227608
O75054-2 -0.525267880409956 -0.7302501542227608
O75131 -0.024746590160897784 -0.0422048229790692
O75165 -0.41590422205626965 -0.8231903974499021
O75351 -0.42796838589544806 -0.9933066056775195
O75367 1.439059636422566 1.644002965202422
O75367-3 1.439059636422566 1.644002965202422
O75367-1 1.439059636422566 1.644002965202422
A0A8I5KRC6 1.439059636422566 1.644002965202422
A0A8I5KS04 1.439059636422566 1.644002965202422
B4DJC3 1.439059636422566 1.644002965202422
D6RCF2 1.439059636422566 1.644002965202422
O75368 0.20764627227825777 0.4667234599058117
O75390 0.9345647117921284 0.9431956303971154
B4DJV2 0.9345647117921284 0.9431956303971154
A0A0C4DGI3 0.9345647117921284 0.9431956303971154
O75396 0.7395893441779273 0.3457441191588129
O75436 -0.3711523509451321 -0.772911571498428
S4R3Q6 -0.3711523509451321 -0.772911571498428
O75436-2 -0.3711523509451321 -0.772911571498428
O75439 -0.3980002723900335 -0.6341913832085473
G3V0E4 -0.3980002723900335 -0.6341913832085473
O75475 -0.481875083808388 -0.33501281269959043
O75475-3 -0.481875083808388 -0.33501281269959043
O75475-2 -0.481875083808388 -0.33501281269959043
O75489 0.6823058043207441 0.7018800502909082
Q5JRI1 0.3603318562465055 0.2284238636493683
O75494-4 0.3603318562465055 0.2284238636493683
O75494-5 0.3603318562465055 0.2284238636493683
O75494-6 0.3603318562465055 0.2284238636493683
O75494-3 0.3603318562465055 0.2284238636493683
O75494-2 0.3603318562465055 0.2284238636493683
O75494 0.3603318562465055 0.2284238636493683
O75531 0.07465812963034427 0.5481572433241776
O75533 0.2986346658851419 0.194948942267469
O75582 -0.7366492290581975 -1.0726677817957742
O75582-3 -0.7366492290581975 -1.0726677817957742
O75582-2 -0.7366492290581975 -1.0726677817957742
O75643 1.3337037563323975 0.5633722756590162
A0A494C1A5 1.3337037563323975 0.5633722756590162
O75691 0.0009933317612324441 -0.9852781487362725
O75746 0.075411853746378 0.25743588751980234
O75746-2 0.075411853746378 0.25743588751980234
O75781 -1.5072953828743525 -0.29517197688775404
O75781-2 -1.5072953828743525 -0.29517197688775404
O75821 0.2849015441856214 0.2764534939612661
K7ER90 0.2849015441856214 0.2764534939612661
K7EL20 0.2849015441856214 0.2764534939612661
K7ENA8 0.2849015441856214 0.2764534939612661
O75822 -0.6641335112175771 -0.8931325684700694
O75822-2 -0.6641335112175771 -0.8931325684700694
O75822-3 -0.6641335112175771 -0.8931325684700694
O75828 -0.7841593660414219 0.44598157491002766
O75874 0.8623405311788831 0.7944126671978405
C9J4N6 0.8623405311788831 0.7944126671978405
O75937 0.04780897285257064 0.19506707787513733
O75947 0.603294063359499 0.4115033160362925
F5H608 0.603294063359499 0.4115033160362925
O75947-2 0.603294063359499 0.4115033160362925
O75955 -0.5068804297064032 -0.6106938709105764
A0A140T9R1 -0.5068804297064032 -0.6106938709105764
O75955-2 -0.5068804297064032 -0.6106938709105764
A0A140T9W4 -0.5068804297064032 -0.6106938709105764
A0A140T9X0 -0.5068804297064032 -0.6106938709105764
A2AB09 -0.5068804297064032 -0.6106938709105764
O76003 -0.4451548011441316 -1.0827752671071462
O76031 -0.5224165868546281 -1.1673991126673562
O94776 0.10347434731998614 0.013474780134856663
O94776-2 0.10347434731998614 0.013474780134856663
O94804 -0.13872391304799486 -0.1864248173577445
O94826 -0.3142863687327398 -0.8944677050624575
O94832 0.48050788537200007 0.5013405829668045
K7EIG7 0.48050788537200007 0.5013405829668045
J3QRN6 0.48050788537200007 0.5013405829668045
O94874 -0.36919575470632743 -0.49913314996021135
O94874-2 -0.36919575470632743 -0.49913314996021135
O94874-3 -0.36919575470632743 -0.49913314996021135
O94886 0.03332195909959927 -0.4824373094098909
O94888 -1.2305001275879996 -0.7214739727122443
C9JAT7 -1.2305001275879996 -0.7214739727122443
O94903 -0.30449972301721573 -0.7709038999996015
E5RG77 -0.30449972301721573 -0.7709038999996015
O94906-2 0.6774363602910723 0.007714228970663904
O94906 0.6774363602910723 0.007714228970663904
O94919 -0.3314467594360134 -0.24698754342638754
O94925-3 0.23011589076902186 0.024765952889408385
O95168 -0.2797780907047646 -0.22004361929638044
O95168-2 -0.2797780907047646 -0.22004361929638044
C9JXQ9 -0.2797780907047646 -0.22004361929638044
O95202 -0.5205934811383486 -1.1101794825600726
O95219 -0.7192694938608578 -1.0008038154670171
O95219-2 -0.7192694938608578 -1.0008038154670171
O95292 0.5473270245960781 0.4698267568434988
O95302-3 0.21844425424933434 -0.4366404872520694
O95302 0.21844425424933434 -0.4366404872520694
O95336 0.6317077151366642 0.6387024500540325
M0R261 0.6317077151366642 0.6387024500540325
O95352-3 -1.6168849297932215 -1.42784968657153
O95352 -1.6168849297932215 -1.42784968657153
O95352-2 -1.6168849297932215 -1.42784968657153
O95373 -0.6578628922413502 -0.7751135996409825
O95479 -0.9349913043635232 -0.4317981499646391
O95479-2 -0.9349913043635232 -0.4317981499646391
O95487-2 -0.9305936385478292 -1.1183457566159112
O95487 -0.9305936385478292 -1.1183457566159112
O95487-3 -0.9305936385478292 -1.1183457566159112
O95678 0.47132694721221924 -0.7668334365423236
O95721 -1.0549158571021897 -1.1293524205684662
O95747 0.09067213375653539 -0.686167839382376
C9JIG9 0.09067213375653539 -0.686167839382376
O95782-2 0.23144174338085574 0.33976326882839203
O95782 0.23144174338085574 0.33976326882839203
O95817 -1.035714219723429 -0.09163032285869122
C9JFK9 -1.035714219723429 -0.09163032285869122
O95834-2 -0.165700518725706 0.1663005149790219
O95834-3 -0.165700518725706 0.1663005149790219
O95834 -0.165700518725706 0.1663005149790219
K7EIK7 -0.165700518725706 0.1663005149790219
C9JRL6 -0.165700518725706 0.1663005149790219
O95865 -0.6321504094770977 1.140600819672857
A0A140T971 -0.6321504094770977 1.140600819672857
Q5SSV3 -0.6321504094770977 1.140600819672857
Q5SRR8 -0.6321504094770977 1.140600819672857
H0Y7N1 -0.6321504094770977 1.140600819672857
O95996-2 -1.5496609125818526 -0.45148804251636776
O95996-3 -1.5496609125818526 -0.45148804251636776
O95996 -1.5496609125818526 -0.45148804251636776
O96019-2 -0.5198835818363088 -0.7811395451426506
O96019 -0.5198835818363088 -0.7811395451426506
P00338 2.1463119302477156 2.116916767188481
P00338-3 2.1463119302477156 2.116916767188481
P00338-5 2.1463119302477156 2.116916767188481
P00338-2 2.1463119302477156 2.116916767188481
P00338-4 2.1463119302477156 2.116916767188481
F5GXY2 2.1463119302477156 2.116916767188481
F5GYU2 2.1463119302477156 2.116916767188481
P00352 -0.32220467712197987 0.28856233773486956
P00367 0.5555152030927795 0.7963540894644601
A0A804HJD7 0.5555152030927795 0.7963540894644601
A0A804HKE0 0.5555152030927795 0.7963540894644601
P00367-3 0.5555152030927795 0.7963540894644601
P00367-2 0.5555152030927795 0.7963540894644601
P00390-2 -0.09781740200040596 0.10809153770761828
P00390-3 -0.09781740200040596 0.10809153770761828
P00390 -0.09781740200040596 0.10809153770761828
P00390-5 -0.09781740200040596 0.10809153770761828
P00390-4 -0.09781740200040596 0.10809153770761828
P00403 1.437055800642286 1.0775318826947893
P00441 -0.5538287137502006 -0.1749906775574865
H7BYH4 -0.5538287137502006 -0.1749906775574865
P00488 -0.3918415106433843 0.45150926017335485
P00492 -0.991645627788135 -1.244070759841374
P00505 1.6084108395235879 1.8655402149472917
P00505-2 1.6084108395235879 1.8655402149472917
P00558 2.0564420989581516 1.991299263068608
P00558-2 2.0564420989581516 1.991299263068608
P00568 -0.17781287783457497 0.4062138167209923
Q5T9B7 -0.17781287783457497 0.4062138167209923
H0YID2 -0.17781287783457497 0.4062138167209923
P00738 -0.19369247675474202 0.399194175111396
A0A0C4DGL8 -0.19369247675474202 0.399194175111396
J3QLC9 -0.19369247675474202 0.399194175111396
J3QR68 -0.19369247675474202 0.399194175111396
H0Y300 -0.19369247675474202 0.399194175111396
P00738-2 -0.19369247675474202 0.399194175111396
P00747 -1.4437698189701353 -0.5030259686921325
P01008 -0.7262509028826442 0.09846088928835732
P01009 0.21608494355210237 0.8583592176437378
A0A024R6I7 0.21608494355210237 0.8583592176437378
P01009-2 0.21608494355210237 0.8583592176437378
A0A0G2JRN3 0.21608494355210237 0.8583592176437378
P01009-3 0.21608494355210237 0.8583592176437378
P01011 -0.11039190366864204 0.4788771294323461
G3V3A0 -0.11039190366864204 0.4788771294323461
P01023 0.5989256783255509 0.6381684283592871
P01024 0.34598202790532795 1.0163200119776385
A0A8Q3WM02 0.34598202790532795 1.0163200119776385
A0A8Q3SI05 0.34598202790532795 1.0163200119776385
A0A8Q3SI45 0.34598202790532795 1.0163200119776385
P01040 0.03239577848996435 0.23225215875676697
C9J0E4 0.03239577848996435 0.23225215875676697
P01042-2 -0.8074975694928851 -0.15686926764569112
P01042-3 -0.8074975694928851 -0.15686926764569112
P01042 -0.8074975694928851 -0.15686926764569112
P01111 -0.8003282759870801 -0.6341577197558114
P01112 -0.8003282759870801 -0.6341577197558114
P01619 -0.5262380325501519 0.34822666964360643
P01834 1.2285501999514443 2.17790139572961
A0A5H1ZRQ3 1.2285501999514443 2.17790139572961
P01871 -0.5197794405477387 0.44965692343456404
P01871-2 -0.5197794405477387 0.44965692343456404
P02452 2.733472866671426 3.8497194222041538
P02458-1 -6.859909210891033e-05 1.4029604981520347
P02458 -6.859909210891033e-05 1.4029604981520347
P02461 2.0159585859094347 3.3207327127456665
P02461-2 2.0159585859094347 3.3207327127456665
P02462 -0.23850658802049501 0.0898088030517101
P02511 0.1079141090574142 0.8890096034322467
A0A024R3B9 0.1079141090574142 0.8890096034322467
E9PNH7 0.1079141090574142 0.8890096034322467
E9PJL7 0.1079141090574142 0.8890096034322467
E9PRA8 0.1079141090574142 0.8890096034322467
P02533 2.20419688309942 1.656792197775628
P02538 1.2664782692279135 0.626087390950748
P02647 0.41750472464731764 1.1826110439641135
F8W696 0.41750472464731764 1.1826110439641135
P02649 0.11284597989703928 0.23483539710287005
H0Y7L5 0.11284597989703928 0.23483539710287005
E9PEV4 0.11284597989703928 0.23483539710287005
E7ERP7 0.11284597989703928 0.23483539710287005
P02671-2 0.22384894260072283 0.8234264116202082
P02671 0.22384894260072283 0.8234264116202082
P02675 0.17138536939663546 0.5376291823839503
D6REL8 0.17138536939663546 0.5376291823839503
P02743 -0.2542660800474031 1.5706026607326098
P02751-17 1.160872267825263 0.8091154502970832
P02751-1 1.160872267825263 0.8091154502970832
P02751-5 1.160872267825263 0.8091154502970832
P02751-3 1.160872267825263 0.8091154502970832
P02751 1.160872267825263 0.8091154502970832
P02751-7 1.160872267825263 0.8091154502970832
P02751-14 1.160872267825263 0.8091154502970832
P02751-10 1.160872267825263 0.8091154502970832
P02751-6 1.160872267825263 0.8091154502970832
P02751-9 1.160872267825263 0.8091154502970832
P02751-8 1.160872267825263 0.8091154502970832
P02751-11 1.160872267825263 0.8091154502970832
P02751-13 1.160872267825263 0.8091154502970832
P02751-4 1.160872267825263 0.8091154502970832
P02751-12 1.160872267825263 0.8091154502970832
P02768 2.8322930421148027 3.498343791280474
A0A0C4DGB6 2.8322930421148027 3.498343791280474
B7WNR0 2.8322930421148027 3.498343791280474
H0YA55 2.8322930421148027 3.498343791280474
D6RHD5 2.8322930421148027 3.498343791280474
C9JKR2 2.8322930421148027 3.498343791280474
P02768-2 2.8322930421148027 3.498343791280474
A0A087WWT3 2.8322930421148027 3.498343791280474
P02787 0.15679759918046848 0.6642421249832425
P02790 -0.11685402105961527 1.0412673950195312
P02792 0.4491796408380781 1.3948700247066361
P02794 -0.46718968184930937 0.6907928479569299
G3V192 -0.46718968184930937 0.6907928479569299
E9PRK8 -0.46718968184930937 0.6907928479569299
G3V1D1 -0.46718968184930937 0.6907928479569299
E9PKY7 -0.46718968184930937 0.6907928479569299
P04004 -0.8093288200242179 1.082053161093167
P04040 0.08658131345042161 0.4793034078819411
P04066 -0.8357239333646638 -1.2230790938649858
P04080 1.3301963891301836 1.2399002952235085
A0A1W2PQG6 1.3301963891301836 1.2399002952235085
P04083 1.5485017789261681 1.6539753420012338
Q5T3N1 1.5485017789261681 1.6539753420012338
P04114 -0.5756468359114868 0.5562894339007991
P04179-4 0.6830246887568917 1.07704838684627
P04179 0.6830246887568917 1.07704838684627
P04179-2 0.6830246887568917 1.07704838684627
F5H3C5 0.6830246887568917 1.07704838684627
F5H4R2 0.6830246887568917 1.07704838684627
G8JLJ2 0.6830246887568917 1.07704838684627
P04179-3 0.6830246887568917 1.07704838684627
P04181 -0.6670020341677757 -0.752265493784632
P04181-2 -0.6670020341677757 -0.752265493784632
P04196 -1.1316968384864075 -0.5358015059360436
P04264 2.0090836180107936 2.774709375841277
P04350 0.5554122403264046 0.651364688362394
P04406 2.8790572711399625 2.592998606818063
P04406-2 2.8790572711399625 2.592998606818063
E7EUT5 2.8790572711399625 2.592998606818063
P04843 0.6725666799715587 0.40417850230421337
B7Z4L4 0.6725666799715587 0.40417850230421337
P04844-2 1.253235821213041 0.8121325543948582
P04844 1.253235821213041 0.8121325543948582
P04899 0.6346946273531232 0.7024743897574288
P04899-6 0.6346946273531232 0.7024743897574288
P04899-3 0.6346946273531232 0.7024743897574288
P04899-5 0.6346946273531232 0.7024743897574288
P04899-2 0.6346946273531232 0.7024743897574288
P04899-4 0.6346946273531232 0.7024743897574288
Q93077 3.896147165979658 4.1623393297195435
Q7L7L0 3.896147165979658 4.1623393297195435
P04908 3.896147165979658 4.1623393297195435
P05023 1.2257366989340102 1.123834760061332
P05023-4 1.2257366989340102 1.123834760061332
P05023-3 1.2257366989340102 1.123834760061332
P05023-2 1.2257366989340102 1.123834760061332
P05089 -0.7117307952472142 -0.440413040092348
P05089-2 -0.7117307952472142 -0.440413040092348
A0A5F9ZH78 -0.7117307952472142 -0.440413040092348
A0A5F9ZGN6 -0.7117307952472142 -0.440413040092348
P05089-3 -0.7117307952472142 -0.440413040092348
P05091 -0.5279204983796392 -0.618889211810061
P05091-2 -0.5279204983796392 -0.618889211810061
P05109 -0.13962687285883085 -0.779064634016582
P05141 2.164796326841627 1.7998099752834864
P05198 0.48011296668222975 0.16388869731287872
H0YJS4 0.48011296668222975 0.16388869731287872
G3V4T5 0.48011296668222975 0.16388869731287872
P05362 -0.7005291623728616 -0.5228553494172437
P05388 0.9809994569846562 0.9289302006363869
F8VW21 0.9809994569846562 0.9289302006363869
F8VU65 0.9809994569846562 0.9289302006363869
F8VWS0 0.9809994569846562 0.9289302006363869
F8VPE8 0.9809994569846562 0.9289302006363869
F8VZS0 0.9809994569846562 0.9289302006363869
Q8NHW5 0.9809994569846562 0.9289302006363869
G3V210 0.9809994569846562 0.9289302006363869
P05455 0.31831681582012344 0.2547032833099365
E7ERC4 0.31831681582012344 0.2547032833099365
P05997 -0.9257334611777749 0.17459750002516167
A0A087WYX9 -0.9257334611777749 0.17459750002516167
P06396-2 1.8786627820559911 1.814987335886274
P06576 2.1521540199007307 2.2108722499438693
H0YH81 2.1521540199007307 2.2108722499438693
P06702 0.325008505157062 -0.5981092197554452
P06733 1.9417621833937508 1.7930155311311995
A0A2R8Y6G6 1.9417621833937508 1.7930155311311995
P06733-2 1.9417621833937508 1.7930155311311995
P06737 -1.1386782675981522 0.9193134875302869
P06737-2 -1.1386782675981522 0.9193134875302869
E9PK47 -1.1386782675981522 0.9193134875302869
P06753-2 1.4185540335518974 1.0372262948325701
P06753-5 1.4185540335518974 1.0372262948325701
A0A087WWU8 1.4185540335518974 1.0372262948325701
P06753-6 1.4185540335518974 1.0372262948325701
Q16778 3.8930633749280656 4.197766661643982
P06899 3.8930633749280656 4.197766661643982
P33778 3.8930633749280656 4.197766661643982
P23527 3.8930633749280656 4.197766661643982
Q8N257 3.8930633749280656 4.197766661643982
P07093-2 0.3786740099977968 -0.1410760528274945
P07093-3 0.3786740099977968 -0.1410760528274945
P07093 0.3786740099977968 -0.1410760528274945
P07099 -0.43264919253332274 -0.40425007896763937
P07305 1.860254943370819 2.7678551929337636
P07305-2 1.860254943370819 2.7678551929337636
P07384 0.4489688617842538 0.5353972358363015
P07437 2.445846046720232 2.1381254685776576
Q5JP53 2.445846046720232 2.1381254685776576
Q5ST81 2.445846046720232 2.1381254685776576
P07585 0.19070970586368016 2.2040803687913075
P07602 -0.4164910218013184 -0.91963230073452
P07602-2 -0.4164910218013184 -0.91963230073452
P07602-3 -0.4164910218013184 -0.91963230073452
A0A0J9YXB8 -0.4164910218013184 -0.91963230073452
P07686 -0.016301308891602924 -0.7818894577877862
Q5URX0 -0.016301308891602924 -0.7818894577877862
P07737 1.6161131262779236 1.4998167072023665
K7EJ44 1.6161131262779236 1.4998167072023665
I3L3D5 1.6161131262779236 1.4998167072023665
P07741 0.5697709715792111 0.6394900984263846
H3BQB1 0.5697709715792111 0.6394900984263846
P07741-2 0.5697709715792111 0.6394900984263846
H3BQF1 0.5697709715792111 0.6394900984263846
H3BQZ9 0.5697709715792111 0.6394900984263846
P07814 0.1992126954054194 -0.09088350466585583
V9GYZ6 0.1992126954054194 -0.09088350466585583
P07900 1.407303316252572 1.5508482115609306
P07900-2 1.407303316252572 1.5508482115609306
P07954-2 0.9562878161668777 0.7423539337302957
P07954 0.9562878161668777 0.7423539337302957
A0A804HI24 0.9562878161668777 0.7423539337302957
A0A804HKE6 0.9562878161668777 0.7423539337302957
P08123 2.4304746091365814 3.5322548491614207
P08133-2 0.8331554255315236 1.6984736663954598
P08133 0.8331554255315236 1.6984736663954598
E7EMC6 0.8331554255315236 1.6984736663954598
P08238 1.8270728077207292 1.9645709991455078
Q58FF7 1.8270728077207292 1.9645709991455078
P08240-2 0.42369738686829805 -0.34659107661406907
P08240 0.42369738686829805 -0.34659107661406907
P08294 -1.42820377435003 0.6667798246656146
